"i","LR","pred_multi100"
103,0.5,0.277989293796042
103,1,0.282592741894762
103,1.5,0.28816332361363
103,2,0.29473201130009
103,2.5,0.302333748721502
103,3,0.311006782040559
103,3.5,0.320791787972657
103,4,0.331730758848995
103,4.5,0.343865603223921
103,5,0.357236422905704
103,5.5,0.371879434295149
103,6,0.38782451533399
103,6.5,0.405092380891867
103,7,0.42369142051921
103,7.5,0.44361427395579
103,8,0.464834271150817
103,8.5,0.487301922424742
103,9,0.510941705796019
103,9.5,0.535649454401378
103,10,0.561290686434348
104,0,0.285553326424978
104,0.5,0.284716195061588
104,1,0.284902206569881
104,1.5,0.286112554545475
104,2,0.288354970484332
104,2.5,0.29164361698822
104,3,0.295998880486089
104,3.5,0.301447045370599
104,4,0.308019823132995
104,4.5,0.31575370192729
104,5,0.324689074362977
104,5.5,0.334869094840126
104,6,0.346338213375163
104,6.5,0.359140332008717
104,7,0.37331653438246
104,7.5,0.388902351187197
104,8,0.405924546468626
104,8.5,0.424397444738272
104,9,0.444318868390013
104,9.5,0.465665819567063
104,10,0.488390118386274
105,0,0.52722338226852
105,0.5,0.530244939088179
105,1,0.532919276914296
105,1.5,0.535246929932162
105,2,0.537228442777277
105,2.5,0.538864337487536
105,3,0.540155085479053
105,3.5,0.541101084495768
105,4,0.541702640482464
105,4.5,0.541959954335388
105,5,0.541873113493646
105,5.5,0.541442088346535
105,6,0.540666733445742
105,6.5,0.53954679352622
105,7,0.538081914353875
105,7.5,0.536271658431294
105,8,0.534115525603297
105,8.5,0.531612978611085
105,9,0.52876347364575
105,9.5,0.525566495948196
105,10,0.522021600491347
106,0,0.334833809923904
106,0.5,0.31736408275148
106,1,0.303441514540762
106,1.5,0.292857532127228
106,2,0.285436323264036
106,2.5,0.281046093425835
106,3,0.279605681262034
106,3.5,0.281087952215305
106,4,0.285520825672003
106,4.5,0.292986217320355
106,5,0.303616606858995
106,5.5,0.317588367483502
106,6,0.335110429854236
106,6.5,0.356406363519354
106,7,0.381687699362325
106,7.5,0.411116573688377
106,8,0.444756969172873
106,8.5,0.482516429849144
106,9,0.524084397654979
106,9.5,0.56887884056899
106,10,0.616017976931065
107,0,0.314981297386081
107,0.5,0.316130323763804
107,1,0.317879451248547
107,1.5,0.32023388585544
107,2,0.323200517076727
107,2.5,0.3267878311148
107,3,0.331005796648811
107,3.5,0.335865719571931
107,4,0.341380062519808
107,4.5,0.34756222448387
107,5,0.354426275407478
107,5.5,0.361986640451931
107,6,0.37025772865974
107,6.5,0.37925350111399
107,7,0.388986974486921
107,7.5,0.399469657188142
107,8,0.41071091726665
107,8.5,0.422717283886986
107,9,0.435491687665883
107,9.5,0.449032649460333
107,10,0.463333432322275
108,0,0.48882787661579
108,0.5,0.488599605129089
108,1,0.490167338907258
108,1.5,0.493531683110795
108,2,0.498693354549754
108,2.5,0.505651909732267
108,3,0.514403794654264
108,3.5,0.524939727834253
108,4,0.537241450058584
108,4.5,0.551277911640929
108,5,0.567001023186435
108,5.5,0.584341169235935
108,6,0.603202772623502
108,6.5,0.623460292832024
108,7,0.644955129877228
108,7.5,0.667493965817096
108,8,0.690849083824003
108,8.5,0.714761134545951
108,9,0.738944652637051
108,9.5,0.763096359753183
108,10,0.786905944337261
109,0,0.128630555286665
109,0.5,0.196042982404972
109,1,0.272409057287642
109,1.5,0.349516160524712
109,2,0.42000284760654
109,2.5,0.478983351538046
109,3,0.524094923504157
109,3.5,0.554692957530887
109,4,0.570929743109528
109,4.5,0.573079639874293
109,5,0.561188974434128
109,5.5,0.535030786727642
109,6,0.494358618906374
109,6.5,0.439482198088286
109,7,0.372134631026162
109,7.5,0.296375455180884
109,8,0.21889761712393
109,8.5,0.147926226865882
109,9,0.090569119799238
109,9.5,0.0500576646439797
109,10,0.0250533336939613
110,0,0.386682332653641
110,0.5,0.419129721768375
110,1,0.443084517587404
110,1.5,0.457818275904828
110,2,0.462906314473056
110,2.5,0.458208208214602
110,3,0.443853493154169
110,3.5,0.420255014287043
110,4,0.388129086048276
110,4.5,0.348477294266816
110,5,0.302523932207128
110,5.5,0.251729500706081
110,6,0.198109338864153
110,6.5,0.144859443832684
110,7,0.0965457652249386
110,7.5,0.0577792609542019
110,8,0.0308755066327701
110,8.5,0.0148069454965902
110,9,0.00645110146503257
110,9.5,0.00258661026973213
110,10,0.000963390074941071
111,0,0.570732949258545
111,0.5,0.531736201525374
111,1,0.498267189045976
111,1.5,0.470754241828108
111,2,0.449381706997017
111,2.5,0.434182707951088
111,3,0.425120132398102
111,3.5,0.42214732817144
111,4,0.425244955709379
111,4.5,0.434433122841502
111,5,0.44975874074855
111,5.5,0.471258167314734
111,6,0.498896045341079
111,6.5,0.532483966235503
111,7,0.571587603079041
111,7.5,0.615437410819239
111,8,0.662863928185402
111,8.5,0.712282392617169
111,9,0.761752458309903
111,9.5,0.809135841093421
111,10,0.852358882827975
112,0,0.0261180914567584
112,0.5,0.0396610947331638
112,1,0.0575548519504065
112,1.5,0.0797997171780809
112,2,0.1057820491462
112,2.5,0.134280087085884
112,3,0.163623006168719
112,3.5,0.191942560232054
112,4,0.217428394057303
112,4.5,0.238519179012336
112,5,0.254005860136546
112,5.5,0.263061198669679
112,6,0.265228274393866
112,6.5,0.26040084178079
112,7,0.248817234783599
112,7.5,0.231073211673432
112,8,0.20814182625259
112,8.5,0.181373459853669
112,9,0.152441455734783
112,9.5,0.123205313607294
112,10,0.0954897506737223
113,0,0.376025684351258
113,0.5,0.329662133062992
113,1,0.293025235461608
113,1.5,0.265386218463287
113,2,0.2458782935506
113,2.5,0.233724296876227
113,3,0.228371748599978
113,3.5,0.229561028109379
113,4,0.237350672126538
113,4.5,0.252112023126744
113,5,0.274490433442631
113,5.5,0.305315852328714
113,6,0.345436502892385
113,6.5,0.39545386883321
113,7,0.455365711093053
113,7.5,0.524177774877028
113,8,0.599601440880011
113,8.5,0.67797425716687
113,9,0.754521818373478
113,9.5,0.824068701156468
113,10,0.882213074680068
114,0,0.379285378794451
114,0.5,0.411234514109576
114,1,0.434886290096633
114,1.5,0.449645262877562
114,2,0.45519872308214
114,2.5,0.451441941553352
114,3,0.438444962578899
114,3.5,0.41647537796257
114,4,0.386067235856623
114,4.5,0.348105246053089
114,5,0.303889359742318
114,5.5,0.255177163657177
114,6,0.204256331606774
114,6.5,0.154064499812228
114,7,0.108123508708894
114,7.5,0.069852792907865
114,8,0.0413237534315398
114,8.5,0.0224218006847624
114,9,0.0112345117466265
114,9.5,0.00524194205157424
114,10,0.00229373803104076
115,0,0.285840735821959
115,0.5,0.256386050659134
115,1,0.230253461193349
115,1.5,0.20725978360877
115,2,0.187170334509261
115,2.5,0.169724400619546
115,3,0.154655080571911
115,3.5,0.141703495374545
115,4,0.130628072145115
115,4.5,0.121209909484111
115,5,0.113255262663061
115,5.5,0.106596066102199
115,6,0.101089230299427
115,6.5,0.0966152660138192
115,7,0.0930766279111523
115,7.5,0.0903960427657579
115,8,0.0885149933588229
115,8.5,0.087392463514535
115,9,0.087004005976664
115,9.5,0.0873411669395208
115,10,0.0884112836694567
116,0,0.291774634058955
116,0.5,0.238960015389295
116,1,0.199817100345004
116,1.5,0.171974910317845
116,2,0.153254858441091
116,2.5,0.141987641521175
116,3,0.137101312684831
116,3.5,0.138117686461714
116,4,0.145136828067403
116,4.5,0.158840983283773
116,5,0.180511647834804
116,5.5,0.212013271062136
116,6,0.25564388771493
116,6.5,0.313699678848457
116,7,0.387612052157018
116,7.5,0.476704356154508
116,8,0.577014810241131
116,8.5,0.680997778618018
116,9,0.778774685662194
116,9.5,0.86083721503604
116,10,0.92127812734353
117,0,0.763346768388429
117,0.5,0.683491863141798
117,1,0.603121854424879
117,1.5,0.528389272250964
117,2,0.463444845765441
117,2.5,0.410278343359554
117,3,0.369267493774338
117,3.5,0.33991058415024
117,4,0.321428685904753
117,4.5,0.313156294004585
117,5,0.314752754473811
117,5.5,0.326285841850821
117,6,0.348216210158258
117,6.5,0.381276947714539
117,7,0.42620991069462
117,7.5,0.483306882832345
117,8,0.551746924161676
117,8.5,0.628875682319649
117,9,0.709825468555306
117,9.5,0.788008382509384
117,10,0.856689216943136
118,0,0.838415002939393
118,0.5,0.827085436009276
118,1,0.817466485696264
118,1.5,0.809836536011899
118,2,0.804412327819185
118,2.5,0.80134533071329
118,3,0.800720126835862
118,3.5,0.802553859085959
118,4,0.806796151040963
118,4.5,0.813329372991294
118,5,0.821969617932049
118,5.5,0.832469174701976
118,6,0.84452155071237
118,6.5,0.85777011144489
118,7,0.871821094551348
118,7.5,0.886261103904939
118,8,0.900678268971044
118,8.5,0.914685258341395
118,9,0.927941543540903
118,9.5,0.940172006424721
118,10,0.951179344594293
119,0,0.174417068270746
119,0.5,0.137177511464196
119,1,0.10944635326568
119,1.5,0.0890009820140681
119,2,0.0740254010711116
119,2.5,0.0631319721971438
119,3,0.0553053327878092
119,3.5,0.0498266946362541
119,4,0.0462050160846662
119,4.5,0.0441239050312234
119,5,0.0434052927623996
119,5.5,0.043988411293265
119,6,0.0459225413630117
119,6.5,0.0493728963320964
119,7,0.0546401610164812
119,7.5,0.0621951538426882
119,8,0.0727301652774922
119,8.5,0.0872263750030463
119,9,0.107029666018667
119,9.5,0.133910770839683
119,10,0.170055493452551
120,0,0.75116667861185
120,0.5,0.684955350532022
120,1,0.623578548961994
120,1.5,0.570642322322165
120,2,0.528328896377949
120,2.5,0.497736271255815
120,3,0.479282574635962
120,3.5,0.473060733047044
120,4,0.479074271005369
120,4.5,0.497320011126308
120,5,0.527708118415057
120,5.5,0.569828706746924
120,6,0.62259872280459
120,6.5,0.683857635007115
120,7,0.750025403376344
120,7.5,0.816026777020928
120,8,0.875874215696673
120,8.5,0.924262201297054
120,9,0.958562314654989
120,9.5,0.979672720916125
120,10,0.990982494051076
121,0,0.255379605432805
121,0.5,0.277388752813669
121,1,0.297663240140584
121,1.5,0.315811878700635
121,2,0.331516981577864
121,2.5,0.344531171901172
121,3,0.354670247570908
121,3.5,0.361804401016949
121,4,0.365849718986931
121,4.5,0.366761397924514
121,5,0.364529621086939
121,5.5,0.359178602972742
121,6,0.350768911501232
121,6.5,0.339402795245902
121,7,0.325231831667292
121,7.5,0.308465749059892
121,8,0.289380775886858
121,8.5,0.268325412293112
121,9,0.245721244298304
121,9.5,0.222056526991306
121,10,0.197870938105589
122,0,0.252443250548892
122,0.5,0.253534192642302
122,1,0.255773510706528
122,1.5,0.259180482624795
122,2,0.263783978105395
122,2.5,0.269622104640991
122,3,0.276741660021001
122,3.5,0.285197326260696
122,4,0.295050522882884
122,4.5,0.306367821890583
122,5,0.319218814586051
122,5.5,0.333673314826524
122,6,0.349797788836097
122,6.5,0.367650924031998
122,7,0.38727829503827
122,7.5,0.408706160628896
122,8,0.431934535482329
122,8.5,0.456929825815211
122,9,0.483617491347449
122,9.5,0.511875380393233
122,10,0.541528550631131
123,0,0.496263238811363
123,0.5,0.472212844752014
123,1,0.451088529137723
123,1.5,0.432914245047374
123,2,0.417670572400293
123,2.5,0.405312683310756
123,3,0.395785245201614
123,3.5,0.389034096826739
123,4,0.385014856966556
123,4.5,0.383698759467525
123,5,0.385076006808625
123,5.5,0.389156847207739
123,6,0.395970447211732
123,6.5,0.405561484540501
123,7,0.417984253552868
123,7.5,0.433293989997984
123,8,0.451535122713189
123,8.5,0.472726297547592
123,9,0.4968423483461
123,9.5,0.5237939572265
123,10,0.553406559789876
124,0,0.30334470388553
124,0.5,0.307762816774056
124,1,0.312019311869812
124,1.5,0.31610928753595
124,2,0.320028155480438
124,2.5,0.323771633520726
124,3,0.327335737443591
124,3.5,0.33071677214484
124,4,0.333911322227234
124,4.5,0.336916242226899
124,5,0.339728646629747
124,5.5,0.342345899829874
124,6,0.344765606171437
124,6.5,0.346985600205366
124,7,0.349003937281261
124,7.5,0.350818884584223
124,8,0.352428912715726
124,8.5,0.35383268790716
124,9,0.355029064944316
124,9.5,0.356017080871324
124,10,0.35679594953267
125,0,0.174146819003917
125,0.5,0.222840142014816
125,1,0.272848044945557
125,1.5,0.321025520345018
125,2,0.364647238049793
125,2.5,0.401688984341839
125,3,0.430849745223381
125,3.5,0.451408647153673
125,4,0.463027764935936
125,4.5,0.465580157928939
125,5,0.459044206825529
125,5.5,0.443479792156034
125,6,0.419088889089277
125,6.5,0.386353368166197
125,7,0.346225145003626
125,7.5,0.300311806743805
125,8,0.250961599651454
125,8.5,0.201135292686231
125,9,0.154004445155618
125,9.5,0.112352487736224
125,10,0.0780066997958341
126,0,0.478857975256427
126,0.5,0.455230889190842
126,1,0.435309333259928
126,1.5,0.419067007146334
126,2,0.406440739975641
126,2.5,0.397355746176589
126,3,0.391744474633922
126,3.5,0.389559520140243
126,4,0.390781259102469
126,4.5,0.395420744436172
126,5,0.403518092490439
126,5.5,0.415136230155338
126,6,0.430349540208946
126,6.5,0.449226753368936
126,7,0.47180752130088
126,7.5,0.498072634054845
126,8,0.527908989930524
126,8.5,0.561072278185937
126,9,0.597152763214516
126,9.5,0.635552031254556
126,10,0.675480049245197
127,0,0.365267988357036
127,0.5,0.358889040152453
127,1,0.352915703016844
127,1.5,0.347341561149478
127,2,0.342160129424037
127,2.5,0.337364953340969
127,3,0.332949697963672
127,3.5,0.328908226553709
127,4,0.325234669657906
127,4.5,0.321923485411015
127,5,0.318969511806631
127,5.5,0.316368011660357
127,6,0.314114710947066
127,6.5,0.312205831141313
127,7,0.310638116129228
127,7.5,0.309408854193885
127,8,0.308515895505638
127,8.5,0.307957665475559
127,9,0.307733174254971
127,9.5,0.307842022587782
127,10,0.308284404145189
128,0,0.515584568184836
128,0.5,0.481854440164697
128,1,0.452873930821511
128,1.5,0.428737969881833
128,2,0.409405892418979
128,2.5,0.394766815789991
128,3,0.384690995575589
128,3.5,0.379066573972488
128,4,0.377823229925227
128,4.5,0.38094466343811
128,5,0.388471278944842
128,5.5,0.400493395140415
128,6,0.417134176629893
128,6.5,0.438520594701973
128,7,0.464740508316923
128,7.5,0.495785009335228
128,8,0.531478206354385
128,8.5,0.571402114722481
128,9,0.614831827811845
128,9.5,0.660703356546175
128,10,0.707638862443671
129,0,0.635689457295603
129,0.5,0.594216681692681
129,1,0.557097631833398
129,1.5,0.525093484976045
129,2,0.498635475165111
129,2.5,0.477914839687826
129,3,0.462974504493452
129,3.5,0.453786758159051
129,4,0.450310155710475
129,4.5,0.45252417965957
129,5,0.460442202805264
129,5.5,0.474103244842839
129,6,0.493542191402838
129,6.5,0.518737810308771
129,7,0.549539345297982
129,7.5,0.585576947779444
129,8,0.626169420760094
129,8.5,0.670253648481177
129,9,0.716369347040213
129,9.5,0.762732378114626
129,10,0.807411308471048
130,0,0.285848289738533
130,0.5,0.295712293326781
130,1,0.304845986138092
130,1.5,0.313197274820068
130,2,0.320720949517983
130,2.5,0.327378352475931
130,3,0.333136974869526
130,3.5,0.337970020172533
130,4,0.341855968167082
130,4.5,0.344778168810499
130,5,0.34672448998792
130,5.5,0.347687037994713
130,6,0.34766196456884
130,6.5,0.346649369486012
130,7,0.344653303113407
130,7.5,0.341681868807972
130,8,0.337747420532739
130,8.5,0.332866846439354
130,9,0.327061924346978
130,9.5,0.320359730013347
130,10,0.312793073903878
131,0,0.325728301244263
131,0.5,0.311957091541198
131,1,0.301132357103467
131,1.5,0.29310676237717
131,2,0.287762570581492
131,2.5,0.285017503075571
131,3,0.284828122149151
131,3.5,0.2871914020599
131,4,0.292144833187979
131,4.5,0.299765083145019
131,5,0.310164917761839
131,5.5,0.323487764263568
131,6,0.339898991847389
131,6.5,0.359572733345992
131,7,0.382672963970658
131,7.5,0.409327738242028
131,8,0.439596172331715
131,8.5,0.473429172661558
131,9,0.510627187166045
131,9.5,0.550801240227696
131,10,0.593346529282487
132,0,0.406602531188573
132,0.5,0.41114730048517
132,1,0.415807241008737
132,1.5,0.42058256335392
132,2,0.425473384888885
132,2.5,0.430479722437108
132,3,0.435601484827685
132,3.5,0.440838465339001
132,4,0.44619033406384
132,4.5,0.45165663022731
132,5,0.457236754492358
132,5.5,0.462929961291114
132,6,0.46873535122376
132,6.5,0.474651863570104
132,7,0.480678268962401
132,7.5,0.486813162271293
132,8,0.493054955759851
132,8.5,0.499401872563641
132,9,0.505851940557356
132,9.5,0.512402986670908
132,10,0.519052631719744
133,0,0.119586385626096
133,0.5,0.167464921115473
133,1,0.217306066927148
133,1.5,0.264089327967382
133,2,0.303617212891462
133,2.5,0.332958145818431
133,3,0.350362343964458
133,3.5,0.354974477348528
133,4,0.346591215265644
133,4.5,0.32558944339009
133,5,0.293054516028085
133,5.5,0.251053846281304
133,6,0.202896199616856
133,6.5,0.153095062049583
133,7,0.106725773551805
133,7.5,0.0681478473306827
133,8,0.0396681698073802
133,8.5,0.0210518328726896
133,9,0.0102281257819656
133,9.5,0.00457580015074383
133,10,0.00189461625657921
134,0,0.691020603395336
134,0.5,0.635270057302954
134,1,0.586257208022831
134,1.5,0.546061404826193
134,2,0.51581329310134
134,2.5,0.495995969707068
134,3,0.486747600872049
134,3.5,0.488083346403497
134,4,0.50000297143183
134,4.5,0.522475191552304
134,5,0.555299758916114
134,5.5,0.597860507627714
134,6,0.648812945523127
134,6.5,0.705803974507078
134,7,0.765382227101769
134,7.5,0.823279716144903
134,8,0.87516134164778
134,8.5,0.917690902035236
134,9,0.949427014456004
134,9.5,0.97098924126394
134,10,0.984399580873964
135,0,0.923920248424541
135,0.5,0.871180701030756
135,1,0.802719885662687
135,1.5,0.72281703264658
135,2,0.637564561731449
135,2.5,0.553571705697666
135,3,0.476548852281829
135,3.5,0.410259555072083
135,4,0.356317008433049
135,4.5,0.314694142130723
135,5,0.284479621711482
135,5.5,0.264520906680163
135,6,0.253837031052504
135,6.5,0.251834282415158
135,7,0.258396227869413
135,7.5,0.273898352412996
135,8,0.299157406511622
135,8.5,0.335283110089349
135,9,0.383366442404952
135,9.5,0.443942350760537
135,10,0.516257507277764
136,0,0.158806841192969
136,0.5,0.207110196558038
136,1,0.253781872165044
136,1.5,0.294888675382718
136,2,0.327498435881761
136,2.5,0.349715453406628
136,3,0.36048511145798
136,3.5,0.359367949290659
136,4,0.346407342740442
136,4.5,0.322143858746004
136,5,0.287771037614193
136,5.5,0.245367438638509
136,6,0.198066042637643
136,6.5,0.149949635992991
136,7,0.105465474327448
136,7.5,0.0683718936113016
136,8,0.0406667359343384
136,8.5,0.0221838770553351
136,9,0.0111370838599243
136,9.5,0.00517325717772354
136,10,0.00223470131081151
137,0,0.108571071088817
137,0.5,0.155993608255339
137,1,0.205985477533891
137,1.5,0.253440486839947
137,2,0.293985587431703
137,2.5,0.324431559331837
137,3,0.342769731398616
137,3.5,0.347964314259479
137,4,0.339746846069937
137,4.5,0.318547150400878
137,5,0.285600367407695
137,5.5,0.243167766546067
137,6,0.194718293318167
137,6.5,0.144851623381927
137,7,0.0987121217042975
137,7.5,0.0607789171218671
137,8,0.0334536580109926
137,8.5,0.0163958522247512
137,9,0.0071881926989806
137,9.5,0.00284681958562851
137,10,0.00102797314958663
138,0,0.117472440276572
138,0.5,0.173692044749123
138,1,0.238411014260923
138,1.5,0.307977699229307
138,2,0.378625304309952
138,2.5,0.446602007178015
138,3,0.508654105557061
138,3.5,0.562543619263167
138,4,0.607181433446287
138,4.5,0.642391992915477
138,5,0.668536274041526
138,5.5,0.686169930827531
138,6,0.69580318999287
138,6.5,0.69775951312254
138,7,0.692108364111727
138,7.5,0.678652544594421
138,8,0.656965711013151
138,8.5,0.626492379860368
138,9,0.586734497041627
138,9.5,0.537543463684965
138,10,0.47949374982345
139,0,0.733586017866342
139,0.5,0.709443571502041
139,1,0.688107578787232
139,1.5,0.670102737923955
139,2,0.655821672719989
139,2.5,0.645540323632089
139,3,0.639436874503085
139,3.5,0.637608737019286
139,4,0.640083855304219
139,4.5,0.646824258945106
139,5,0.657721270640772
139,5.5,0.672583175557141
139,6,0.69111766234567
139,6.5,0.712913037576653
139,7,0.737423936473922
139,7.5,0.763968484465163
139,8,0.791743751739092
139,8.5,0.819863983680005
139,9,0.847421122588918
139,9.5,0.873560411513289
139,10,0.897557665226851
140,0,0.0260496720847434
140,0.5,0.0340079663305946
140,1,0.0434008182904236
140,1.5,0.0541474219214045
140,2,0.0660546789393087
140,2.5,0.0788173995597677
140,3,0.0920323784421308
140,3.5,0.105224581017686
140,4,0.117881230008486
140,4.5,0.129488439812713
140,5,0.139565434398613
140,5.5,0.147692921674352
140,6,0.153534166543127
140,6.5,0.156849012507714
140,7,0.157502120676862
140,7.5,0.155466918467247
140,8,0.150826313744066
140,8.5,0.143770399767061
140,9,0.134590467386184
140,9.5,0.123667975890006
140,10,0.111457010077861
141,0,0.962596066649206
141,0.5,0.930619074523548
141,1,0.885139100299212
141,1.5,0.828288489118754
141,2,0.763384933043356
141,2.5,0.693720815364992
141,3,0.622752476709284
141,3.5,0.554266146877008
141,4,0.491871896143047
141,4.5,0.438303367013698
141,5,0.395083969310788
141,5.5,0.362676012288577
141,6,0.340896288391673
141,6.5,0.329345962109077
141,7,0.327720838318439
141,7.5,0.335972919039252
141,8,0.354332644062142
141,8.5,0.383194584894083
141,9,0.422856236585516
141,9.5,0.473119201636983
141,10,0.532845674416145
142,0,0.855802402122639
142,0.5,0.847411771527792
142,1,0.840239943543874
142,1.5,0.834457949899883
142,2,0.830202577379357
142,2.5,0.827573675298352
142,3,0.826632523900403
142,3.5,0.827400980139654
142,4,0.829861200975767
142,4.5,0.833955868148398
142,5,0.83958897668708
142,5.5,0.84662737590607
142,6,0.854903340483556
142,6.5,0.864218476495667
142,7,0.874349214266478
142,7.5,0.885053998477178
142,8,0.896082064785611
142,8.5,0.907183421067577
142,9,0.918119380633904
142,9.5,0.928672786934024
142,10,0.938656983406246
143,0,0.0111827304685316
143,0.5,0.0152350718209216
143,1,0.0201961420464566
143,1.5,0.0260508040587468
143,2,0.0326999425146978
143,2.5,0.0399520462122312
143,3,0.0475268600221578
143,3.5,0.0550720578285062
143,4,0.0621911352427984
143,4.5,0.0684784721744003
143,5,0.0735564592129715
143,5.5,0.0771098510419835
143,6,0.0789136968862729
143,6.5,0.0788526488164733
143,7,0.0769306221477614
143,7.5,0.0732704704062691
143,8,0.0681036841622829
143,8.5,0.0617504824647502
143,9,0.0545913842502558
143,9.5,0.0470325489084462
143,10,0.0394686280917011
144,0,0.92550290848738
144,0.5,0.877924455434465
144,1,0.818292284758606
144,1.5,0.749918568613612
144,2,0.676650497294324
144,2.5,0.60297026981518
144,3,0.533674048585164
144,3.5,0.47280924934932
144,4,0.422844426791923
144,4.5,0.384652216032649
144,5,0.358056194801778
144,5.5,0.342471386937071
144,6,0.337376872789087
144,6.5,0.34257410712607
144,7,0.358265496100438
144,7.5,0.384974201408711
144,8,0.423283828311712
144,8.5,0.473363669277386
144,9,0.534327395314393
144,9.5,0.603689326871634
144,10,0.67738931755443
145,0,0.18001040949909
145,0.5,0.191737846195814
145,1,0.204340011577943
145,1.5,0.217861910156506
145,2,0.232345879207782
145,2.5,0.247830283610946
145,3,0.264348030257983
145,3.5,0.281924916341302
145,4,0.300577839398243
145,4.5,0.320312912990503
145,5,0.341123549726257
145,5.5,0.36298859196762
145,6,0.385870588509788
145,6.5,0.409714330820304
145,7,0.434445772775889
145,7.5,0.459971460743027
145,8,0.486178593937254
145,8.5,0.512935816361954
145,9,0.540094810268509
145,9.5,0.56749271731826
145,10,0.594955359452609
146,0,0.217762502795467
146,0.5,0.223872839231178
146,1,0.230787283996964
146,1.5,0.238548065511236
146,2,0.247200730965888
146,2.5,0.256793633179581
146,3,0.267377234874543
146,3.5,0.279003192243022
146,4,0.291723178456983
146,4.5,0.305587409179667
146,5,0.320642837351406
146,5.5,0.336930994907601
146,6,0.354485476063716
146,6.5,0.373329081636095
146,7,0.393470677356323
146,7.5,0.41490186118675
146,8,0.437593583776975
146,8.5,0.461492919058982
146,9,0.486520232981466
146,9.5,0.512567039693543
146,10,0.53949485650652
147,0,0.474363405354737
147,0.5,0.454271722331783
147,1,0.438893522220224
147,1.5,0.428179873447713
147,2,0.422071893705018
147,2.5,0.420526918288775
147,3,0.423533111128975
147,3.5,0.431113114990329
147,4,0.443316931074169
147,4.5,0.460203672439796
147,5,0.481811562600905
147,5.5,0.50811598135571
147,6,0.538976925894159
147,6.5,0.574080255572114
147,7,0.612881410520943
147,7.5,0.654565051455366
147,8,0.69803737678222
147,8.5,0.741967086250106
147,9,0.784883595338422
147,9.5,0.825326421517165
147,10,0.862020514145705
148,0,0.334706086160566
148,0.5,0.347027949123214
148,1,0.35766552836692
148,1.5,0.366533441811473
148,2,0.373566787394139
148,2.5,0.378718253125267
148,3,0.381955565294551
148,3.5,0.383259484089526
148,4,0.382622488899444
148,4.5,0.380048237262953
148,5,0.375551829997141
148,5.5,0.369160866706888
148,6,0.360917226007517
148,6.5,0.350879449178862
148,7,0.339125541983099
148,7.5,0.325755937277331
148,8,0.310896285239452
148,8.5,0.294699668055433
148,9,0.277347786732697
148,9.5,0.259050658477157
148,10,0.240044414011236
149,0,0.353947677772074
149,0.5,0.323120426467258
149,1,0.298368603001636
149,1.5,0.279188661296547
149,2,0.265098420129762
149,2.5,0.255695700533464
149,3,0.250690924813723
149,3.5,0.249923395384106
149,4,0.253368077077976
149,4.5,0.261136519015283
149,5,0.273472470322852
149,5.5,0.290739693931831
149,6,0.313396322288661
149,6.5,0.341947000995515
149,7,0.376861988340342
149,7.5,0.418453586004556
149,8,0.466708497803162
149,8.5,0.521093860069356
149,9,0.580384760365623
149,9.5,0.64259158203728
149,10,0.705072107267222
150,0,0.499189400367066
150,0.5,0.50010151986874
150,1,0.50117089587351
150,1.5,0.502397514818018
150,2,0.503781352393209
150,2.5,0.505322369950474
150,3,0.507020510449949
150,3.5,0.508875693953296
150,4,0.510887812664127
150,4.5,0.513056725520432
150,5,0.515382252344709
150,5.5,0.517864167559175
150,6,0.52050219347527
150,6.5,0.523295993169033
150,7,0.526245162956131
150,7.5,0.529349224483511
150,8,0.532607616457415
150,8.5,0.536019686031189
150,9,0.539584679880093
150,9.5,0.543301734994207
150,10,0.547169869225256
151,0,0.388282346346375
151,0.5,0.376262869720258
151,1,0.366146265720679
151,1.5,0.357882137236896
151,2,0.35142374681927
151,2.5,0.346731143587332
151,3,0.343773443213904
151,3.5,0.342530386678245
151,4,0.342993278070826
151,4.5,0.345165368095022
151,5,0.349061712003224
151,5.5,0.354708491217584
151,6,0.362141748971753
151,6.5,0.371405454322105
151,7,0.382548779106853
151,7.5,0.395622453798914
151,8,0.410674067801444
151,8.5,0.427742207058188
151,9,0.446849388293799
151,9.5,0.467993866459218
151,10,0.491140568749552
152,0,0.305081937916268
152,0.5,0.301961179303094
152,1,0.300000703884029
152,1.5,0.299187963267596
152,2,0.299517702869546
152,2.5,0.30099205823922
152,3,0.303620516193767
152,3.5,0.307419737453739
152,4,0.312413226038401
152,4.5,0.318630819339658
152,5,0.326107961758414
152,5.5,0.334884714491032
152,6,0.34500444527229
152,6.5,0.356512135843768
152,7,0.369452243404847
152,7.5,0.383866057710823
152,8,0.399788510773828
152,8.5,0.417244424632906
152,9,0.436244227639586
152,9.5,0.456779233527645
152,10,0.478816660526269
153,0,0.628519675942314
153,0.5,0.60665011361326
153,1,0.587086227418623
153,1.5,0.570013319454463
153,2,0.555561058657694
153,2.5,0.543815062972613
153,3,0.534828246986595
153,3.5,0.528630864051301
153,4,0.525238568870957
153,4.5,0.524658122336801
153,5,0.526890552874864
153,5.5,0.53193169966913
153,6,0.539770126939253
153,6.5,0.550382454018041
153,7,0.563726233024484
153,7.5,0.579730661261227
153,8,0.598285667194819
153,8.5,0.619230266522153
153,9,0.642341524951318
153,9.5,0.667325914798469
153,10,0.693815183412571
154,0,0.297322601977234
154,0.5,0.291685966525011
154,1,0.287302325577529
