"hash","LR","pred_multi100"
"df0cf1c507d973f5a0b661b3d11334a3",3.5,0.068403
"df0cf1c507d973f5a0b661b3d11334a3",4,0.063659
"df0cf1c507d973f5a0b661b3d11334a3",4.5,0.060571
"df0cf1c507d973f5a0b661b3d11334a3",5,0.058943
"df0cf1c507d973f5a0b661b3d11334a3",5.5,0.058673
"df0cf1c507d973f5a0b661b3d11334a3",6,0.059744
"df0cf1c507d973f5a0b661b3d11334a3",6.5,0.062222
"df0cf1c507d973f5a0b661b3d11334a3",7,0.066265
"df0cf1c507d973f5a0b661b3d11334a3",7.5,0.072133
"df0cf1c507d973f5a0b661b3d11334a3",8,0.080206
"df0cf1c507d973f5a0b661b3d11334a3",8.5,0.091017
"df0cf1c507d973f5a0b661b3d11334a3",9,0.105277
"df0cf1c507d973f5a0b661b3d11334a3",9.5,0.123911
"df0cf1c507d973f5a0b661b3d11334a3",10,0.148077
"2b6446c0b78c4756922f5076fb5dfe61",0,0.858409
"2b6446c0b78c4756922f5076fb5dfe61",0.5,0.842457
"2b6446c0b78c4756922f5076fb5dfe61",1,0.827925
"2b6446c0b78c4756922f5076fb5dfe61",1.5,0.815355
"2b6446c0b78c4756922f5076fb5dfe61",2,0.805208
"2b6446c0b78c4756922f5076fb5dfe61",2.5,0.797848
"2b6446c0b78c4756922f5076fb5dfe61",3,0.79353
"2b6446c0b78c4756922f5076fb5dfe61",3.5,0.792405
"2b6446c0b78c4756922f5076fb5dfe61",4,0.794509
"2b6446c0b78c4756922f5076fb5dfe61",4.5,0.799772
"2b6446c0b78c4756922f5076fb5dfe61",5,0.808012
"2b6446c0b78c4756922f5076fb5dfe61",5.5,0.818938
"2b6446c0b78c4756922f5076fb5dfe61",6,0.832157
"2b6446c0b78c4756922f5076fb5dfe61",6.5,0.847181
"2b6446c0b78c4756922f5076fb5dfe61",7,0.863449
"2b6446c0b78c4756922f5076fb5dfe61",7.5,0.880353
"2b6446c0b78c4756922f5076fb5dfe61",8,0.897279
"2b6446c0b78c4756922f5076fb5dfe61",8.5,0.913648
"2b6446c0b78c4756922f5076fb5dfe61",9,0.928961
"2b6446c0b78c4756922f5076fb5dfe61",9.5,0.942828
"2b6446c0b78c4756922f5076fb5dfe61",10,0.955
"1d74664847cbb9501f2efff74d88031f",0,0.28052
"1d74664847cbb9501f2efff74d88031f",0.5,0.219535
"1d74664847cbb9501f2efff74d88031f",1,0.172184
"1d74664847cbb9501f2efff74d88031f",1.5,0.136335
"1d74664847cbb9501f2efff74d88031f",2,0.10964
"1d74664847cbb9501f2efff74d88031f",2.5,0.089973
"1d74664847cbb9501f2efff74d88031f",3,0.075607
"1d74664847cbb9501f2efff74d88031f",3.5,0.065226
"1d74664847cbb9501f2efff74d88031f",4,0.057871
"1d74664847cbb9501f2efff74d88031f",4.5,0.052871
"1d74664847cbb9501f2efff74d88031f",5,0.049778
"1d74664847cbb9501f2efff74d88031f",5.5,0.048321
"1d74664847cbb9501f2efff74d88031f",6,0.048373
"1d74664847cbb9501f2efff74d88031f",6.5,0.04994
"1d74664847cbb9501f2efff74d88031f",7,0.053156
"1d74664847cbb9501f2efff74d88031f",7.5,0.058305
"1d74664847cbb9501f2efff74d88031f",8,0.065848
"1d74664847cbb9501f2efff74d88031f",8.5,0.076475
"1d74664847cbb9501f2efff74d88031f",9,0.091166
"1d74664847cbb9501f2efff74d88031f",9.5,0.111267
"1d74664847cbb9501f2efff74d88031f",10,0.138533
"bb27f91f4e80646f7bd9194555f373a0",0,0.438621
"bb27f91f4e80646f7bd9194555f373a0",0.5,0.418803
"bb27f91f4e80646f7bd9194555f373a0",1,0.40084
"bb27f91f4e80646f7bd9194555f373a0",1.5,0.384714
"bb27f91f4e80646f7bd9194555f373a0",2,0.370387
"bb27f91f4e80646f7bd9194555f373a0",2.5,0.357812
"bb27f91f4e80646f7bd9194555f373a0",3,0.346937
"bb27f91f4e80646f7bd9194555f373a0",3.5,0.337707
"bb27f91f4e80646f7bd9194555f373a0",4,0.33007
"bb27f91f4e80646f7bd9194555f373a0",4.5,0.323979
"bb27f91f4e80646f7bd9194555f373a0",5,0.319394
"bb27f91f4e80646f7bd9194555f373a0",5.5,0.316283
"bb27f91f4e80646f7bd9194555f373a0",6,0.314625
"bb27f91f4e80646f7bd9194555f373a0",6.5,0.314406
"bb27f91f4e80646f7bd9194555f373a0",7,0.315627
"bb27f91f4e80646f7bd9194555f373a0",7.5,0.318294
"bb27f91f4e80646f7bd9194555f373a0",8,0.322428
"bb27f91f4e80646f7bd9194555f373a0",8.5,0.328058
"bb27f91f4e80646f7bd9194555f373a0",9,0.335221
"bb27f91f4e80646f7bd9194555f373a0",9.5,0.343962
"bb27f91f4e80646f7bd9194555f373a0",10,0.354331
"77e5fb470b02d64fb3dd8fc5d13d7925",0,0.231119
"77e5fb470b02d64fb3dd8fc5d13d7925",0.5,0.241457
"77e5fb470b02d64fb3dd8fc5d13d7925",1,0.252113
"77e5fb470b02d64fb3dd8fc5d13d7925",1.5,0.263085
"77e5fb470b02d64fb3dd8fc5d13d7925",2,0.274367
"77e5fb470b02d64fb3dd8fc5d13d7925",2.5,0.285955
"77e5fb470b02d64fb3dd8fc5d13d7925",3,0.297839
"77e5fb470b02d64fb3dd8fc5d13d7925",3.5,0.310013
"77e5fb470b02d64fb3dd8fc5d13d7925",4,0.322465
"77e5fb470b02d64fb3dd8fc5d13d7925",4.5,0.335184
"77e5fb470b02d64fb3dd8fc5d13d7925",5,0.348158
"77e5fb470b02d64fb3dd8fc5d13d7925",5.5,0.361371
"77e5fb470b02d64fb3dd8fc5d13d7925",6,0.374807
"77e5fb470b02d64fb3dd8fc5d13d7925",6.5,0.388451
"77e5fb470b02d64fb3dd8fc5d13d7925",7,0.402283
"77e5fb470b02d64fb3dd8fc5d13d7925",7.5,0.416284
"77e5fb470b02d64fb3dd8fc5d13d7925",8,0.430434
"77e5fb470b02d64fb3dd8fc5d13d7925",8.5,0.44471
"77e5fb470b02d64fb3dd8fc5d13d7925",9,0.459092
"77e5fb470b02d64fb3dd8fc5d13d7925",9.5,0.473554
"77e5fb470b02d64fb3dd8fc5d13d7925",10,0.488075
"9b31a157897e11445baac0c60436205f",0,0.441763
"9b31a157897e11445baac0c60436205f",0.5,0.436327
"9b31a157897e11445baac0c60436205f",1,0.432387
"9b31a157897e11445baac0c60436205f",1.5,0.429935
"9b31a157897e11445baac0c60436205f",2,0.428967
"9b31a157897e11445baac0c60436205f",2.5,0.429478
"9b31a157897e11445baac0c60436205f",3,0.431471
"9b31a157897e11445baac0c60436205f",3.5,0.43495
"9b31a157897e11445baac0c60436205f",4,0.439923
"9b31a157897e11445baac0c60436205f",4.5,0.446399
"9b31a157897e11445baac0c60436205f",5,0.45439
"9b31a157897e11445baac0c60436205f",5.5,0.463905
"9b31a157897e11445baac0c60436205f",6,0.47495
"9b31a157897e11445baac0c60436205f",6.5,0.487526
"9b31a157897e11445baac0c60436205f",7,0.501625
"9b31a157897e11445baac0c60436205f",7.5,0.517228
"9b31a157897e11445baac0c60436205f",8,0.534299
"9b31a157897e11445baac0c60436205f",8.5,0.552782
"9b31a157897e11445baac0c60436205f",9,0.5726
"9b31a157897e11445baac0c60436205f",9.5,0.593649
"9b31a157897e11445baac0c60436205f",10,0.615795
"eb4109800459a85c866ed44227f1d1dd",0,0.552625
"eb4109800459a85c866ed44227f1d1dd",0.5,0.538274
"eb4109800459a85c866ed44227f1d1dd",1,0.522354
"eb4109800459a85c866ed44227f1d1dd",1.5,0.504881
"eb4109800459a85c866ed44227f1d1dd",2,0.485887
"eb4109800459a85c866ed44227f1d1dd",2.5,0.465426
"eb4109800459a85c866ed44227f1d1dd",3,0.443578
"eb4109800459a85c866ed44227f1d1dd",3.5,0.420453
"eb4109800459a85c866ed44227f1d1dd",4,0.396192
"eb4109800459a85c866ed44227f1d1dd",4.5,0.370971
"eb4109800459a85c866ed44227f1d1dd",5,0.345002
"eb4109800459a85c866ed44227f1d1dd",5.5,0.318528
"eb4109800459a85c866ed44227f1d1dd",6,0.291822
"eb4109800459a85c866ed44227f1d1dd",6.5,0.265178
"eb4109800459a85c866ed44227f1d1dd",7,0.238906
"eb4109800459a85c866ed44227f1d1dd",7.5,0.213315
"eb4109800459a85c866ed44227f1d1dd",8,0.188702
"eb4109800459a85c866ed44227f1d1dd",8.5,0.165343
"eb4109800459a85c866ed44227f1d1dd",9,0.143471
"eb4109800459a85c866ed44227f1d1dd",9.5,0.123273
"eb4109800459a85c866ed44227f1d1dd",10,0.104878
"700b09b3d484bce9cbe7525c44b03ee8",0,0.297661
"700b09b3d484bce9cbe7525c44b03ee8",0.5,0.290377
"700b09b3d484bce9cbe7525c44b03ee8",1,0.284713
"700b09b3d484bce9cbe7525c44b03ee8",1.5,0.280617
"700b09b3d484bce9cbe7525c44b03ee8",2,0.27805
"700b09b3d484bce9cbe7525c44b03ee8",2.5,0.276986
"700b09b3d484bce9cbe7525c44b03ee8",3,0.277416
"700b09b3d484bce9cbe7525c44b03ee8",3.5,0.279344
"700b09b3d484bce9cbe7525c44b03ee8",4,0.282788
"700b09b3d484bce9cbe7525c44b03ee8",4.5,0.287782
"700b09b3d484bce9cbe7525c44b03ee8",5,0.294372
"700b09b3d484bce9cbe7525c44b03ee8",5.5,0.302616
"700b09b3d484bce9cbe7525c44b03ee8",6,0.312585
"700b09b3d484bce9cbe7525c44b03ee8",6.5,0.324356
"700b09b3d484bce9cbe7525c44b03ee8",7,0.338012
"700b09b3d484bce9cbe7525c44b03ee8",7.5,0.353638
"700b09b3d484bce9cbe7525c44b03ee8",8,0.371311
"700b09b3d484bce9cbe7525c44b03ee8",8.5,0.391098
"700b09b3d484bce9cbe7525c44b03ee8",9,0.413043
"700b09b3d484bce9cbe7525c44b03ee8",9.5,0.43716
"700b09b3d484bce9cbe7525c44b03ee8",10,0.463417
"7104c2b438448b771cffb77cb29ac0fc",0,0.458149
"7104c2b438448b771cffb77cb29ac0fc",0.5,0.482559
"7104c2b438448b771cffb77cb29ac0fc",1,0.503499
"7104c2b438448b771cffb77cb29ac0fc",1.5,0.520882
"7104c2b438448b771cffb77cb29ac0fc",2,0.534681
"7104c2b438448b771cffb77cb29ac0fc",2.5,0.544905
"7104c2b438448b771cffb77cb29ac0fc",3,0.551579
"7104c2b438448b771cffb77cb29ac0fc",3.5,0.554728
"7104c2b438448b771cffb77cb29ac0fc",4,0.554364
"7104c2b438448b771cffb77cb29ac0fc",4.5,0.550485
"7104c2b438448b771cffb77cb29ac0fc",5,0.543076
"7104c2b438448b771cffb77cb29ac0fc",5.5,0.532112
"7104c2b438448b771cffb77cb29ac0fc",6,0.51757
"7104c2b438448b771cffb77cb29ac0fc",6.5,0.499446
"7104c2b438448b771cffb77cb29ac0fc",7,0.477776
"7104c2b438448b771cffb77cb29ac0fc",7.5,0.452665
"7104c2b438448b771cffb77cb29ac0fc",8,0.424314
"7104c2b438448b771cffb77cb29ac0fc",8.5,0.393049
"7104c2b438448b771cffb77cb29ac0fc",9,0.359346
"7104c2b438448b771cffb77cb29ac0fc",9.5,0.323838
"7104c2b438448b771cffb77cb29ac0fc",10,0.287306
"92a4038dc8d70f533c39a1283f00c877",0,0.48548
"92a4038dc8d70f533c39a1283f00c877",0.5,0.455701
"92a4038dc8d70f533c39a1283f00c877",1,0.429357
"92a4038dc8d70f533c39a1283f00c877",1.5,0.406478
"92a4038dc8d70f533c39a1283f00c877",2,0.38702
"92a4038dc8d70f533c39a1283f00c877",2.5,0.370888
"92a4038dc8d70f533c39a1283f00c877",3,0.357971
"92a4038dc8d70f533c39a1283f00c877",3.5,0.348151
"92a4038dc8d70f533c39a1283f00c877",4,0.34133
"92a4038dc8d70f533c39a1283f00c877",4.5,0.33743
"92a4038dc8d70f533c39a1283f00c877",5,0.336404
"92a4038dc8d70f533c39a1283f00c877",5.5,0.338241
"92a4038dc8d70f533c39a1283f00c877",6,0.342961
"92a4038dc8d70f533c39a1283f00c877",6.5,0.350621
"92a4038dc8d70f533c39a1283f00c877",7,0.361306
"92a4038dc8d70f533c39a1283f00c877",7.5,0.375121
"92a4038dc8d70f533c39a1283f00c877",8,0.392183
"92a4038dc8d70f533c39a1283f00c877",8.5,0.412601
"92a4038dc8d70f533c39a1283f00c877",9,0.436458
"92a4038dc8d70f533c39a1283f00c877",9.5,0.463782
"92a4038dc8d70f533c39a1283f00c877",10,0.494511
"68105949e2b7e33c090753ca72434c71",0,0.343073
"68105949e2b7e33c090753ca72434c71",0.5,0.347232
"68105949e2b7e33c090753ca72434c71",1,0.350331
"68105949e2b7e33c090753ca72434c71",1.5,0.352357
"68105949e2b7e33c090753ca72434c71",2,0.353302
"68105949e2b7e33c090753ca72434c71",2.5,0.353162
"68105949e2b7e33c090753ca72434c71",3,0.351937
"68105949e2b7e33c090753ca72434c71",3.5,0.349631
"68105949e2b7e33c090753ca72434c71",4,0.346256
"68105949e2b7e33c090753ca72434c71",4.5,0.341826
"68105949e2b7e33c090753ca72434c71",5,0.33636
"68105949e2b7e33c090753ca72434c71",5.5,0.329885
"68105949e2b7e33c090753ca72434c71",6,0.322432
"68105949e2b7e33c090753ca72434c71",6.5,0.314041
"68105949e2b7e33c090753ca72434c71",7,0.304759
"68105949e2b7e33c090753ca72434c71",7.5,0.294639
"68105949e2b7e33c090753ca72434c71",8,0.283745
"68105949e2b7e33c090753ca72434c71",8.5,0.27215
"68105949e2b7e33c090753ca72434c71",9,0.259933
"68105949e2b7e33c090753ca72434c71",9.5,0.247184
"68105949e2b7e33c090753ca72434c71",10,0.233999
"37730e1f0aafd615c8b16abe71153ea5",0,0.512905
"37730e1f0aafd615c8b16abe71153ea5",0.5,0.50807
"37730e1f0aafd615c8b16abe71153ea5",1,0.503844
"37730e1f0aafd615c8b16abe71153ea5",1.5,0.500226
"37730e1f0aafd615c8b16abe71153ea5",2,0.497218
"37730e1f0aafd615c8b16abe71153ea5",2.5,0.49482
"37730e1f0aafd615c8b16abe71153ea5",3,0.493031
"37730e1f0aafd615c8b16abe71153ea5",3.5,0.491851
"37730e1f0aafd615c8b16abe71153ea5",4,0.491281
"37730e1f0aafd615c8b16abe71153ea5",4.5,0.491321
"37730e1f0aafd615c8b16abe71153ea5",5,0.491969
"37730e1f0aafd615c8b16abe71153ea5",5.5,0.493227
"37730e1f0aafd615c8b16abe71153ea5",6,0.495094
"37730e1f0aafd615c8b16abe71153ea5",6.5,0.497571
"37730e1f0aafd615c8b16abe71153ea5",7,0.500658
"37730e1f0aafd615c8b16abe71153ea5",7.5,0.504354
"37730e1f0aafd615c8b16abe71153ea5",8,0.508658
"37730e1f0aafd615c8b16abe71153ea5",8.5,0.513571
"37730e1f0aafd615c8b16abe71153ea5",9,0.519089
"37730e1f0aafd615c8b16abe71153ea5",9.5,0.525211
"37730e1f0aafd615c8b16abe71153ea5",10,0.531932
"dd99dda898750e12cec91e9d7e541523",0,0.24452
"dd99dda898750e12cec91e9d7e541523",0.5,0.246927
"dd99dda898750e12cec91e9d7e541523",1,0.250239
"dd99dda898750e12cec91e9d7e541523",1.5,0.25448
"dd99dda898750e12cec91e9d7e541523",2,0.259679
"dd99dda898750e12cec91e9d7e541523",2.5,0.26587
"dd99dda898750e12cec91e9d7e541523",3,0.273095
"dd99dda898750e12cec91e9d7e541523",3.5,0.281399
"dd99dda898750e12cec91e9d7e541523",4,0.29083
"dd99dda898750e12cec91e9d7e541523",4.5,0.301442
"dd99dda898750e12cec91e9d7e541523",5,0.313287
"dd99dda898750e12cec91e9d7e541523",5.5,0.326421
"dd99dda898750e12cec91e9d7e541523",6,0.340895
"dd99dda898750e12cec91e9d7e541523",6.5,0.356757
"dd99dda898750e12cec91e9d7e541523",7,0.374045
"dd99dda898750e12cec91e9d7e541523",7.5,0.392787
"dd99dda898750e12cec91e9d7e541523",8,0.412996
"dd99dda898750e12cec91e9d7e541523",8.5,0.434662
"dd99dda898750e12cec91e9d7e541523",9,0.457755
"dd99dda898750e12cec91e9d7e541523",9.5,0.482211
"dd99dda898750e12cec91e9d7e541523",10,0.507935
"eaa4e5d1eecfe39e94e47f8c6c750107",0,0.272857
"eaa4e5d1eecfe39e94e47f8c6c750107",0.5,0.27357
"eaa4e5d1eecfe39e94e47f8c6c750107",1,0.275496
"eaa4e5d1eecfe39e94e47f8c6c750107",1.5,0.278651
"eaa4e5d1eecfe39e94e47f8c6c750107",2,0.28306
"eaa4e5d1eecfe39e94e47f8c6c750107",2.5,0.288757
"eaa4e5d1eecfe39e94e47f8c6c750107",3,0.295785
"eaa4e5d1eecfe39e94e47f8c6c750107",3.5,0.304194
"eaa4e5d1eecfe39e94e47f8c6c750107",4,0.314042
"eaa4e5d1eecfe39e94e47f8c6c750107",4.5,0.325389
"eaa4e5d1eecfe39e94e47f8c6c750107",5,0.3383
"eaa4e5d1eecfe39e94e47f8c6c750107",5.5,0.352836
"eaa4e5d1eecfe39e94e47f8c6c750107",6,0.369058
"eaa4e5d1eecfe39e94e47f8c6c750107",6.5,0.387014
"eaa4e5d1eecfe39e94e47f8c6c750107",7,0.406739
"eaa4e5d1eecfe39e94e47f8c6c750107",7.5,0.428248
"eaa4e5d1eecfe39e94e47f8c6c750107",8,0.451527
"eaa4e5d1eecfe39e94e47f8c6c750107",8.5,0.476526
"eaa4e5d1eecfe39e94e47f8c6c750107",9,0.503154
"eaa4e5d1eecfe39e94e47f8c6c750107",9.5,0.531273
"eaa4e5d1eecfe39e94e47f8c6c750107",10,0.560687
"71dffb1410ab098e4ce47c556c642ca5",0,0.503096
"71dffb1410ab098e4ce47c556c642ca5",0.5,0.525857
"71dffb1410ab098e4ce47c556c642ca5",1,0.545027
"71dffb1410ab098e4ce47c556c642ca5",1.5,0.560606
"71dffb1410ab098e4ce47c556c642ca5",2,0.57263
"71dffb1410ab098e4ce47c556c642ca5",2.5,0.581149
"71dffb1410ab098e4ce47c556c642ca5",3,0.586214
"71dffb1410ab098e4ce47c556c642ca5",3.5,0.587856
"71dffb1410ab098e4ce47c556c642ca5",4,0.586088
"71dffb1410ab098e4ce47c556c642ca5",4.5,0.580898
"71dffb1410ab098e4ce47c556c642ca5",5,0.57225
"71dffb1410ab098e4ce47c556c642ca5",5.5,0.560097
"71dffb1410ab098e4ce47c556c642ca5",6,0.544386
"71dffb1410ab098e4ce47c556c642ca5",6.5,0.525083
"71dffb1410ab098e4ce47c556c642ca5",7,0.502191
"71dffb1410ab098e4ce47c556c642ca5",7.5,0.475782
"71dffb1410ab098e4ce47c556c642ca5",8,0.446029
"71dffb1410ab098e4ce47c556c642ca5",8.5,0.413238
"71dffb1410ab098e4ce47c556c642ca5",9,0.377877
"71dffb1410ab098e4ce47c556c642ca5",9.5,0.340585
"71dffb1410ab098e4ce47c556c642ca5",10,0.302167
"fb6d3ce42e8604b2f54dcbb8b521b991",0,0.30152
"fb6d3ce42e8604b2f54dcbb8b521b991",0.5,0.355589
"fb6d3ce42e8604b2f54dcbb8b521b991",1,0.409026
"fb6d3ce42e8604b2f54dcbb8b521b991",1.5,0.460118
"fb6d3ce42e8604b2f54dcbb8b521b991",2,0.507551
"fb6d3ce42e8604b2f54dcbb8b521b991",2.5,0.550446
"fb6d3ce42e8604b2f54dcbb8b521b991",3,0.588334
"fb6d3ce42e8604b2f54dcbb8b521b991",3.5,0.621066
"fb6d3ce42e8604b2f54dcbb8b521b991",4,0.648725
"fb6d3ce42e8604b2f54dcbb8b521b991",4.5,0.67153
"fb6d3ce42e8604b2f54dcbb8b521b991",5,0.689765
"fb6d3ce42e8604b2f54dcbb8b521b991",5.5,0.70372
"fb6d3ce42e8604b2f54dcbb8b521b991",6,0.713657
"fb6d3ce42e8604b2f54dcbb8b521b991",6.5,0.719777
"fb6d3ce42e8604b2f54dcbb8b521b991",7,0.722216
"fb6d3ce42e8604b2f54dcbb8b521b991",7.5,0.721027
"fb6d3ce42e8604b2f54dcbb8b521b991",8,0.716184
"fb6d3ce42e8604b2f54dcbb8b521b991",8.5,0.70758
"fb6d3ce42e8604b2f54dcbb8b521b991",9,0.695034
"fb6d3ce42e8604b2f54dcbb8b521b991",9.5,0.678303
"fb6d3ce42e8604b2f54dcbb8b521b991",10,0.657103
"51947909f45c06ecfc129a5ada0fff8b",0,0.366526
"51947909f45c06ecfc129a5ada0fff8b",0.5,0.291584
"51947909f45c06ecfc129a5ada0fff8b",1,0.232231
"51947909f45c06ecfc129a5ada0fff8b",1.5,0.18697
"51947909f45c06ecfc129a5ada0fff8b",2,0.153428
"51947909f45c06ecfc129a5ada0fff8b",2.5,0.129176
"51947909f45c06ecfc129a5ada0fff8b",3,0.112134
"51947909f45c06ecfc129a5ada0fff8b",3.5,0.100715
"51947909f45c06ecfc129a5ada0fff8b",4,0.093814
"51947909f45c06ecfc129a5ada0fff8b",4.5,0.090752
"51947909f45c06ecfc129a5ada0fff8b",5,0.091229
"51947909f45c06ecfc129a5ada0fff8b",5.5,0.095291
"51947909f45c06ecfc129a5ada0fff8b",6,0.103338
"51947909f45c06ecfc129a5ada0fff8b",6.5,0.116159
"51947909f45c06ecfc129a5ada0fff8b",7,0.134985
"51947909f45c06ecfc129a5ada0fff8b",7.5,0.161541
"51947909f45c06ecfc129a5ada0fff8b",8,0.198025
"51947909f45c06ecfc129a5ada0fff8b",8.5,0.246906
"51947909f45c06ecfc129a5ada0fff8b",9,0.310417
"51947909f45c06ecfc129a5ada0fff8b",9.5,0.389625
"51947909f45c06ecfc129a5ada0fff8b",10,0.483211
"339fc33968e30817ad291b527695487c",0,0.920129
"339fc33968e30817ad291b527695487c",0.5,0.857944
"339fc33968e30817ad291b527695487c",1,0.777409
"339fc33968e30817ad291b527695487c",1.5,0.685191
"339fc33968e30817ad291b527695487c",2,0.590282
"339fc33968e30817ad291b527695487c",2.5,0.501602
"339fc33968e30817ad291b527695487c",3,0.425515
"339fc33968e30817ad291b527695487c",3.5,0.364923
"339fc33968e30817ad291b527695487c",4,0.319996
"339fc33968e30817ad291b527695487c",4.5,0.289509
"339fc33968e30817ad291b527695487c",5,0.271959
"339fc33968e30817ad291b527695487c",5.5,0.266241
"339fc33968e30817ad291b527695487c",6,0.27196
"339fc33968e30817ad291b527695487c",6.5,0.289513
"339fc33968e30817ad291b527695487c",7,0.320002
"339fc33968e30817ad291b527695487c",7.5,0.364931
"339fc33968e30817ad291b527695487c",8,0.425525
"339fc33968e30817ad291b527695487c",8.5,0.501615
"339fc33968e30817ad291b527695487c",9,0.590296
"339fc33968e30817ad291b527695487c",9.5,0.685205
"339fc33968e30817ad291b527695487c",10,0.777422
"5d3150df6e1d0725bbc5c4045af22507",0,0.056878
"5d3150df6e1d0725bbc5c4045af22507",0.5,0.050872
"5d3150df6e1d0725bbc5c4045af22507",1,0.047149
"5d3150df6e1d0725bbc5c4045af22507",1.5,0.045327
"5d3150df6e1d0725bbc5c4045af22507",2,0.045222
"5d3150df6e1d0725bbc5c4045af22507",2.5,0.046824
"5d3150df6e1d0725bbc5c4045af22507",3,0.050294
"5d3150df6e1d0725bbc5c4045af22507",3.5,0.055988
"5d3150df6e1d0725bbc5c4045af22507",4,0.064496
"5d3150df6e1d0725bbc5c4045af22507",4.5,0.076706
"5d3150df6e1d0725bbc5c4045af22507",5,0.093869
"5d3150df6e1d0725bbc5c4045af22507",5.5,0.117659
"5d3150df6e1d0725bbc5c4045af22507",6,0.150141
"5d3150df6e1d0725bbc5c4045af22507",6.5,0.193553
"5d3150df6e1d0725bbc5c4045af22507",7,0.249767
"5d3150df6e1d0725bbc5c4045af22507",7.5,0.319359
"5d3150df6e1d0725bbc5c4045af22507",8,0.400628
"5d3150df6e1d0725bbc5c4045af22507",8.5,0.489382
"5d3150df6e1d0725bbc5c4045af22507",9,0.580209
"5d3150df6e1d0725bbc5c4045af22507",9.5,0.668553
"5d3150df6e1d0725bbc5c4045af22507",10,0.751407
"6b2aa1825371372d75e41fe4ef52b039",0,0.247427
"6b2aa1825371372d75e41fe4ef52b039",0.5,0.20181
"6b2aa1825371372d75e41fe4ef52b039",1,0.167114
"6b2aa1825371372d75e41fe4ef52b039",1.5,0.141342
"6b2aa1825371372d75e41fe4ef52b039",2,0.122676
"6b2aa1825371372d75e41fe4ef52b039",2.5,0.109644
"6b2aa1825371372d75e41fe4ef52b039",3,0.101158
"6b2aa1825371372d75e41fe4ef52b039",3.5,0.09649
"6b2aa1825371372d75e41fe4ef52b039",4,0.095237
"6b2aa1825371372d75e41fe4ef52b039",4.5,0.09729
"6b2aa1825371372d75e41fe4ef52b039",5,0.102828
"6b2aa1825371372d75e41fe4ef52b039",5.5,0.112328
"6b2aa1825371372d75e41fe4ef52b039",6,0.126601
"6b2aa1825371372d75e41fe4ef52b039",6.5,0.146827
"6b2aa1825371372d75e41fe4ef52b039",7,0.174568
"6b2aa1825371372d75e41fe4ef52b039",7.5,0.211708
"6b2aa1825371372d75e41fe4ef52b039",8,0.260235
"6b2aa1825371372d75e41fe4ef52b039",8.5,0.32179
"6b2aa1825371372d75e41fe4ef52b039",9,0.396939
"6b2aa1825371372d75e41fe4ef52b039",9.5,0.484303
"6b2aa1825371372d75e41fe4ef52b039",10,0.579859
"acc0267f6cd2a2c972c545e272f1a1fd",0,0.424386
"acc0267f6cd2a2c972c545e272f1a1fd",0.5,0.453759
"acc0267f6cd2a2c972c545e272f1a1fd",1,0.47432
"acc0267f6cd2a2c972c545e272f1a1fd",1.5,0.485581
"acc0267f6cd2a2c972c545e272f1a1fd",2,0.487312
"acc0267f6cd2a2c972c545e272f1a1fd",2.5,0.47948
"acc0267f6cd2a2c972c545e272f1a1fd",3,0.46224
"acc0267f6cd2a2c972c545e272f1a1fd",3.5,0.435976
"acc0267f6cd2a2c972c545e272f1a1fd",4,0.401378
"acc0267f6cd2a2c972c545e272f1a1fd",4.5,0.359484
"acc0267f6cd2a2c972c545e272f1a1fd",5,0.311669
"acc0267f6cd2a2c972c545e272f1a1fd",5.5,0.259628
"acc0267f6cd2a2c972c545e272f1a1fd",6,0.205503
"acc0267f6cd2a2c972c545e272f1a1fd",6.5,0.152246
"acc0267f6cd2a2c972c545e272f1a1fd",7,0.103805
"acc0267f6cd2a2c972c545e272f1a1fd",7.5,0.064253
"acc0267f6cd2a2c972c545e272f1a1fd",8,0.035917
"acc0267f6cd2a2c972c545e272f1a1fd",8.5,0.018218
"acc0267f6cd2a2c972c545e272f1a1fd",9,0.008475
"acc0267f6cd2a2c972c545e272f1a1fd",9.5,0.003657
"acc0267f6cd2a2c972c545e272f1a1fd",10,0.001476
"c176e5b03d8760c83653340228d8209d",0,0.161631
"c176e5b03d8760c83653340228d8209d",0.5,0.146053
"c176e5b03d8760c83653340228d8209d",1,0.133483
"c176e5b03d8760c83653340228d8209d",1.5,0.12348
"c176e5b03d8760c83653340228d8209d",2,0.115688
"c176e5b03d8760c83653340228d8209d",2.5,0.109821
"c176e5b03d8760c83653340228d8209d",3,0.105666
"c176e5b03d8760c83653340228d8209d",3.5,0.103071
"c176e5b03d8760c83653340228d8209d",4,0.101941
"c176e5b03d8760c83653340228d8209d",4.5,0.102235
"c176e5b03d8760c83653340228d8209d",5,0.103964
"c176e5b03d8760c83653340228d8209d",5.5,0.107191
"c176e5b03d8760c83653340228d8209d",6,0.112033
"c176e5b03d8760c83653340228d8209d",6.5,0.118668
"c176e5b03d8760c83653340228d8209d",7,0.127338
"c176e5b03d8760c83653340228d8209d",7.5,0.138356
"c176e5b03d8760c83653340228d8209d",8,0.152114
"c176e5b03d8760c83653340228d8209d",8.5,0.169087
"c176e5b03d8760c83653340228d8209d",9,0.189825
"c176e5b03d8760c83653340228d8209d",9.5,0.214946
"c176e5b03d8760c83653340228d8209d",10,0.245095
"c0d57bec2ffb90bc6291e132ecb80eda",0,0.716303
