"hash","LR","pred_multi100"
"2205bfaa12ababcc2abb1d3b52f6645f",6.5,0.629787
"2205bfaa12ababcc2abb1d3b52f6645f",7,0.66502
"2205bfaa12ababcc2abb1d3b52f6645f",7.5,0.70225
"2205bfaa12ababcc2abb1d3b52f6645f",8,0.740463
"2205bfaa12ababcc2abb1d3b52f6645f",8.5,0.778504
"2205bfaa12ababcc2abb1d3b52f6645f",9,0.815182
"2205bfaa12ababcc2abb1d3b52f6645f",9.5,0.849384
"2205bfaa12ababcc2abb1d3b52f6645f",10,0.880202
"0550965e9ccdcd96dc30195526b22726",0,0.400989
"0550965e9ccdcd96dc30195526b22726",0.5,0.323237
"0550965e9ccdcd96dc30195526b22726",1,0.260559
"0550965e9ccdcd96dc30195526b22726",1.5,0.212053
"0550965e9ccdcd96dc30195526b22726",2,0.175706
"0550965e9ccdcd96dc30195526b22726",2.5,0.149244
"0550965e9ccdcd96dc30195526b22726",3,0.130629
"0550965e9ccdcd96dc30195526b22726",3.5,0.118262
"0550965e9ccdcd96dc30195526b22726",4,0.111019
"0550965e9ccdcd96dc30195526b22726",4.5,0.108226
"0550965e9ccdcd96dc30195526b22726",5,0.109619
"0550965e9ccdcd96dc30195526b22726",5.5,0.115331
"0550965e9ccdcd96dc30195526b22726",6,0.125896
"0550965e9ccdcd96dc30195526b22726",6.5,0.142283
"0550965e9ccdcd96dc30195526b22726",7,0.165934
"0550965e9ccdcd96dc30195526b22726",7.5,0.198753
"0550965e9ccdcd96dc30195526b22726",8,0.242972
"0550965e9ccdcd96dc30195526b22726",8.5,0.300769
"0550965e9ccdcd96dc30195526b22726",9,0.373532
"0550965e9ccdcd96dc30195526b22726",9.5,0.460789
"0550965e9ccdcd96dc30195526b22726",10,0.559103
"42125966ddd426226b1e67a8143434e3",0,0.528826
"42125966ddd426226b1e67a8143434e3",0.5,0.50836
"42125966ddd426226b1e67a8143434e3",1,0.492393
"42125966ddd426226b1e67a8143434e3",1.5,0.480959
"42125966ddd426226b1e67a8143434e3",2,0.474052
"42125966ddd426226b1e67a8143434e3",2.5,0.47166
"42125966ddd426226b1e67a8143434e3",3,0.473777
"42125966ddd426226b1e67a8143434e3",3.5,0.480407
"42125966ddd426226b1e67a8143434e3",4,0.491565
"42125966ddd426226b1e67a8143434e3",4.5,0.507255
"42125966ddd426226b1e67a8143434e3",5,0.527448
"42125966ddd426226b1e67a8143434e3",5.5,0.552044
"42125966ddd426226b1e67a8143434e3",6,0.580823
"42125966ddd426226b1e67a8143434e3",6.5,0.613405
"42125966ddd426226b1e67a8143434e3",7,0.649199
"42125966ddd426226b1e67a8143434e3",7.5,0.687381
"42125966ddd426226b1e67a8143434e3",8,0.726904
"42125966ddd426226b1e67a8143434e3",8.5,0.766546
"42125966ddd426226b1e67a8143434e3",9,0.80501
"42125966ddd426226b1e67a8143434e3",9.5,0.84106
"42125966ddd426226b1e67a8143434e3",10,0.873665
"631e1d59bdbc08c1e50aa80ad137e5b6",0,0.500326
"631e1d59bdbc08c1e50aa80ad137e5b6",0.5,0.561891
"631e1d59bdbc08c1e50aa80ad137e5b6",1,0.614571
"631e1d59bdbc08c1e50aa80ad137e5b6",1.5,0.657986
"631e1d59bdbc08c1e50aa80ad137e5b6",2,0.692515
"631e1d59bdbc08c1e50aa80ad137e5b6",2.5,0.718906
"631e1d59bdbc08c1e50aa80ad137e5b6",3,0.737985
"631e1d59bdbc08c1e50aa80ad137e5b6",3.5,0.750482
"631e1d59bdbc08c1e50aa80ad137e5b6",4,0.756926
"631e1d59bdbc08c1e50aa80ad137e5b6",4.5,0.757608
"631e1d59bdbc08c1e50aa80ad137e5b6",5,0.75256
"631e1d59bdbc08c1e50aa80ad137e5b6",5.5,0.741552
"631e1d59bdbc08c1e50aa80ad137e5b6",6,0.724107
"631e1d59bdbc08c1e50aa80ad137e5b6",6.5,0.69954
"631e1d59bdbc08c1e50aa80ad137e5b6",7,0.667034
"631e1d59bdbc08c1e50aa80ad137e5b6",7.5,0.6258
"631e1d59bdbc08c1e50aa80ad137e5b6",8,0.575339
"631e1d59bdbc08c1e50aa80ad137e5b6",8.5,0.515809
"631e1d59bdbc08c1e50aa80ad137e5b6",9,0.448444
"631e1d59bdbc08c1e50aa80ad137e5b6",9.5,0.375855
"631e1d59bdbc08c1e50aa80ad137e5b6",10,0.301983
"299b4e5f58a6bb6859e3bbad9cf89b88",0,0.521335
"299b4e5f58a6bb6859e3bbad9cf89b88",0.5,0.556441
"299b4e5f58a6bb6859e3bbad9cf89b88",1,0.589929
"299b4e5f58a6bb6859e3bbad9cf89b88",1.5,0.621603
"299b4e5f58a6bb6859e3bbad9cf89b88",2,0.651328
"299b4e5f58a6bb6859e3bbad9cf89b88",2.5,0.679031
"299b4e5f58a6bb6859e3bbad9cf89b88",3,0.704686
"299b4e5f58a6bb6859e3bbad9cf89b88",3.5,0.728311
"299b4e5f58a6bb6859e3bbad9cf89b88",4,0.74996
"299b4e5f58a6bb6859e3bbad9cf89b88",4.5,0.769711
"299b4e5f58a6bb6859e3bbad9cf89b88",5,0.787659
"299b4e5f58a6bb6859e3bbad9cf89b88",5.5,0.803915
"299b4e5f58a6bb6859e3bbad9cf89b88",6,0.818594
"299b4e5f58a6bb6859e3bbad9cf89b88",6.5,0.831813
"299b4e5f58a6bb6859e3bbad9cf89b88",7,0.84369
"299b4e5f58a6bb6859e3bbad9cf89b88",7.5,0.854338
"299b4e5f58a6bb6859e3bbad9cf89b88",8,0.863862
"299b4e5f58a6bb6859e3bbad9cf89b88",8.5,0.872365
"299b4e5f58a6bb6859e3bbad9cf89b88",9,0.879939
"299b4e5f58a6bb6859e3bbad9cf89b88",9.5,0.886668
"299b4e5f58a6bb6859e3bbad9cf89b88",10,0.89263
"403ab69848c1e8b2b940c23625f291b2",0,0.68718
"403ab69848c1e8b2b940c23625f291b2",0.5,0.666508
"403ab69848c1e8b2b940c23625f291b2",1,0.648676
"403ab69848c1e8b2b940c23625f291b2",1.5,0.633976
"403ab69848c1e8b2b940c23625f291b2",2,0.622617
"403ab69848c1e8b2b940c23625f291b2",2.5,0.61474
"403ab69848c1e8b2b940c23625f291b2",3,0.610432
"403ab69848c1e8b2b940c23625f291b2",3.5,0.60974
"403ab69848c1e8b2b940c23625f291b2",4,0.612668
"403ab69848c1e8b2b940c23625f291b2",4.5,0.619188
"403ab69848c1e8b2b940c23625f291b2",5,0.629229
"403ab69848c1e8b2b940c23625f291b2",5.5,0.642673
"403ab69848c1e8b2b940c23625f291b2",6,0.659337
"403ab69848c1e8b2b940c23625f291b2",6.5,0.678963
"403ab69848c1e8b2b940c23625f291b2",7,0.701203
"403ab69848c1e8b2b940c23625f291b2",7.5,0.725609
"403ab69848c1e8b2b940c23625f291b2",8,0.751635
"403ab69848c1e8b2b940c23625f291b2",8.5,0.778644
"403ab69848c1e8b2b940c23625f291b2",9,0.805938
"403ab69848c1e8b2b940c23625f291b2",9.5,0.832795
"403ab69848c1e8b2b940c23625f291b2",10,0.858524
"471bfebb664da0429df29bc53c1afe5a",0,0.792692
"471bfebb664da0429df29bc53c1afe5a",0.5,0.767142
"471bfebb664da0429df29bc53c1afe5a",1,0.742939
"471bfebb664da0429df29bc53c1afe5a",1.5,0.720778
"471bfebb664da0429df29bc53c1afe5a",2,0.701244
"471bfebb664da0429df29bc53c1afe5a",2.5,0.684808
"471bfebb664da0429df29bc53c1afe5a",3,0.671827
"471bfebb664da0429df29bc53c1afe5a",3.5,0.662557
"471bfebb664da0429df29bc53c1afe5a",4,0.657164
"471bfebb664da0429df29bc53c1afe5a",4.5,0.655739
"471bfebb664da0429df29bc53c1afe5a",5,0.658306
"471bfebb664da0429df29bc53c1afe5a",5.5,0.664822
"471bfebb664da0429df29bc53c1afe5a",6,0.675176
"471bfebb664da0429df29bc53c1afe5a",6.5,0.689177
"471bfebb664da0429df29bc53c1afe5a",7,0.706542
"471bfebb664da0429df29bc53c1afe5a",7.5,0.726881
"471bfebb664da0429df29bc53c1afe5a",8,0.749692
"471bfebb664da0429df29bc53c1afe5a",8.5,0.774355
"471bfebb664da0429df29bc53c1afe5a",9,0.800152
"471bfebb664da0429df29bc53c1afe5a",9.5,0.826298
"471bfebb664da0429df29bc53c1afe5a",10,0.851987
"a80ad82702e6c7526f8e8d9f6a5e0d15",0,0.622543
"a80ad82702e6c7526f8e8d9f6a5e0d15",0.5,0.591316
"a80ad82702e6c7526f8e8d9f6a5e0d15",1,0.564565
"a80ad82702e6c7526f8e8d9f6a5e0d15",1.5,0.542696
"a80ad82702e6c7526f8e8d9f6a5e0d15",2,0.525941
"a80ad82702e6c7526f8e8d9f6a5e0d15",2.5,0.51441
"a80ad82702e6c7526f8e8d9f6a5e0d15",3,0.508145
"a80ad82702e6c7526f8e8d9f6a5e0d15",3.5,0.50716
"a80ad82702e6c7526f8e8d9f6a5e0d15",4,0.511454
"a80ad82702e6c7526f8e8d9f6a5e0d15",4.5,0.521023
"a80ad82702e6c7526f8e8d9f6a5e0d15",5,0.535836
"a80ad82702e6c7526f8e8d9f6a5e0d15",5.5,0.555816
"a80ad82702e6c7526f8e8d9f6a5e0d15",6,0.580781
"a80ad82702e6c7526f8e8d9f6a5e0d15",6.5,0.610399
"a80ad82702e6c7526f8e8d9f6a5e0d15",7,0.64412
"a80ad82702e6c7526f8e8d9f6a5e0d15",7.5,0.681133
"a80ad82702e6c7526f8e8d9f6a5e0d15",8,0.720347
"a80ad82702e6c7526f8e8d9f6a5e0d15",8.5,0.76043
"a80ad82702e6c7526f8e8d9f6a5e0d15",9,0.799906
"a80ad82702e6c7526f8e8d9f6a5e0d15",9.5,0.837311
"a80ad82702e6c7526f8e8d9f6a5e0d15",10,0.871367
"28ee486b75638c016c5023b01b156de2",0,0.125832
"28ee486b75638c016c5023b01b156de2",0.5,0.108317
"28ee486b75638c016c5023b01b156de2",1,0.094522
"28ee486b75638c016c5023b01b156de2",1.5,0.083715
"28ee486b75638c016c5023b01b156de2",2,0.075317
"28ee486b75638c016c5023b01b156de2",2.5,0.068879
"28ee486b75638c016c5023b01b156de2",3,0.06406
"28ee486b75638c016c5023b01b156de2",3.5,0.060612
"28ee486b75638c016c5023b01b156de2",4,0.058357
"28ee486b75638c016c5023b01b156de2",4.5,0.057183
"28ee486b75638c016c5023b01b156de2",5,0.057031
"28ee486b75638c016c5023b01b156de2",5.5,0.057894
"28ee486b75638c016c5023b01b156de2",6,0.059814
"28ee486b75638c016c5023b01b156de2",6.5,0.062887
"28ee486b75638c016c5023b01b156de2",7,0.06727
"28ee486b75638c016c5023b01b156de2",7.5,0.07319
"28ee486b75638c016c5023b01b156de2",8,0.080956
"28ee486b75638c016c5023b01b156de2",8.5,0.090983
"28ee486b75638c016c5023b01b156de2",9,0.103808
"28ee486b75638c016c5023b01b156de2",9.5,0.120116
"28ee486b75638c016c5023b01b156de2",10,0.140752
"ffd5547900c4848e5ec97977d144a3a0",0,0.10531
"ffd5547900c4848e5ec97977d144a3a0",0.5,0.09337
"ffd5547900c4848e5ec97977d144a3a0",1,0.083495
"ffd5547900c4848e5ec97977d144a3a0",1.5,0.075344
"ffd5547900c4848e5ec97977d144a3a0",2,0.06864
"ffd5547900c4848e5ec97977d144a3a0",2.5,0.063152
"ffd5547900c4848e5ec97977d144a3a0",3,0.058694
"ffd5547900c4848e5ec97977d144a3a0",3.5,0.055119
"ffd5547900c4848e5ec97977d144a3a0",4,0.052309
"ffd5547900c4848e5ec97977d144a3a0",4.5,0.050173
"ffd5547900c4848e5ec97977d144a3a0",5,0.048644
"ffd5547900c4848e5ec97977d144a3a0",5.5,0.047675
"ffd5547900c4848e5ec97977d144a3a0",6,0.047234
"ffd5547900c4848e5ec97977d144a3a0",6.5,0.047309
"ffd5547900c4848e5ec97977d144a3a0",7,0.047902
"ffd5547900c4848e5ec97977d144a3a0",7.5,0.04903
"ffd5547900c4848e5ec97977d144a3a0",8,0.05073
"ffd5547900c4848e5ec97977d144a3a0",8.5,0.053054
"ffd5547900c4848e5ec97977d144a3a0",9,0.056077
"ffd5547900c4848e5ec97977d144a3a0",9.5,0.059896
"ffd5547900c4848e5ec97977d144a3a0",10,0.064637
"70fde0a7dd9eaae9b3de8329d3ee3235",0,0.90289
"70fde0a7dd9eaae9b3de8329d3ee3235",0.5,0.879978
"70fde0a7dd9eaae9b3de8329d3ee3235",1,0.856375
"70fde0a7dd9eaae9b3de8329d3ee3235",1.5,0.833336
"70fde0a7dd9eaae9b3de8329d3ee3235",2,0.812128
"70fde0a7dd9eaae9b3de8329d3ee3235",2.5,0.79391
"70fde0a7dd9eaae9b3de8329d3ee3235",3,0.779648
"70fde0a7dd9eaae9b3de8329d3ee3235",3.5,0.770061
"70fde0a7dd9eaae9b3de8329d3ee3235",4,0.765615
"70fde0a7dd9eaae9b3de8329d3ee3235",4.5,0.76652
"70fde0a7dd9eaae9b3de8329d3ee3235",5,0.772732
"70fde0a7dd9eaae9b3de8329d3ee3235",5.5,0.783957
"70fde0a7dd9eaae9b3de8329d3ee3235",6,0.799643
"70fde0a7dd9eaae9b3de8329d3ee3235",6.5,0.818986
"70fde0a7dd9eaae9b3de8329d3ee3235",7,0.840948
"70fde0a7dd9eaae9b3de8329d3ee3235",7.5,0.86432
"70fde0a7dd9eaae9b3de8329d3ee3235",8,0.887825
"70fde0a7dd9eaae9b3de8329d3ee3235",8.5,0.910248
"70fde0a7dd9eaae9b3de8329d3ee3235",9,0.93058
"70fde0a7dd9eaae9b3de8329d3ee3235",9.5,0.948127
"70fde0a7dd9eaae9b3de8329d3ee3235",10,0.962562
"c80c32fdfbe6a060339f6de0278f5401",0,0.264842
"c80c32fdfbe6a060339f6de0278f5401",0.5,0.268311
"c80c32fdfbe6a060339f6de0278f5401",1,0.272385
"c80c32fdfbe6a060339f6de0278f5401",1.5,0.277081
"c80c32fdfbe6a060339f6de0278f5401",2,0.282417
"c80c32fdfbe6a060339f6de0278f5401",2.5,0.288413
"c80c32fdfbe6a060339f6de0278f5401",3,0.29509
"c80c32fdfbe6a060339f6de0278f5401",3.5,0.302469
"c80c32fdfbe6a060339f6de0278f5401",4,0.310575
"c80c32fdfbe6a060339f6de0278f5401",4.5,0.319431
"c80c32fdfbe6a060339f6de0278f5401",5,0.329062
"c80c32fdfbe6a060339f6de0278f5401",5.5,0.33949
"c80c32fdfbe6a060339f6de0278f5401",6,0.350738
"c80c32fdfbe6a060339f6de0278f5401",6.5,0.362827
"c80c32fdfbe6a060339f6de0278f5401",7,0.375773
"c80c32fdfbe6a060339f6de0278f5401",7.5,0.389591
"c80c32fdfbe6a060339f6de0278f5401",8,0.404287
"c80c32fdfbe6a060339f6de0278f5401",8.5,0.419866
"c80c32fdfbe6a060339f6de0278f5401",9,0.436321
"c80c32fdfbe6a060339f6de0278f5401",9.5,0.453637
"c80c32fdfbe6a060339f6de0278f5401",10,0.471792
"c7d8fe0391908128c86e149c313eac51",0,0.25927
"c7d8fe0391908128c86e149c313eac51",0.5,0.291585
"c7d8fe0391908128c86e149c313eac51",1,0.321337
"c7d8fe0391908128c86e149c313eac51",1.5,0.347628
"c7d8fe0391908128c86e149c313eac51",2,0.369778
"c7d8fe0391908128c86e149c313eac51",2.5,0.387306
"c7d8fe0391908128c86e149c313eac51",3,0.399894
"c7d8fe0391908128c86e149c313eac51",3.5,0.407352
"c7d8fe0391908128c86e149c313eac51",4,0.409581
"c7d8fe0391908128c86e149c313eac51",4.5,0.406555
"c7d8fe0391908128c86e149c313eac51",5,0.398311
"c7d8fe0391908128c86e149c313eac51",5.5,0.384959
"c7d8fe0391908128c86e149c313eac51",6,0.366706
"c7d8fe0391908128c86e149c313eac51",6.5,0.343893
"c7d8fe0391908128c86e149c313eac51",7,0.317027
"c7d8fe0391908128c86e149c313eac51",7.5,0.286824
"c7d8fe0391908128c86e149c313eac51",8,0.254212
"c7d8fe0391908128c86e149c313eac51",8.5,0.220311
"c7d8fe0391908128c86e149c313eac51",9,0.18637
"c7d8fe0391908128c86e149c313eac51",9.5,0.153657
"c7d8fe0391908128c86e149c313eac51",10,0.123321
"cb4e6dd12f7443594f6218ac02ad3f59",0,0.369798
"cb4e6dd12f7443594f6218ac02ad3f59",0.5,0.391971
"cb4e6dd12f7443594f6218ac02ad3f59",1,0.410602
"cb4e6dd12f7443594f6218ac02ad3f59",1.5,0.425464
"cb4e6dd12f7443594f6218ac02ad3f59",2,0.436412
"cb4e6dd12f7443594f6218ac02ad3f59",2.5,0.443363
"cb4e6dd12f7443594f6218ac02ad3f59",3,0.446272
"cb4e6dd12f7443594f6218ac02ad3f59",3.5,0.445122
"cb4e6dd12f7443594f6218ac02ad3f59",4,0.439921
"cb4e6dd12f7443594f6218ac02ad3f59",4.5,0.430698
"cb4e6dd12f7443594f6218ac02ad3f59",5,0.41752
"cb4e6dd12f7443594f6218ac02ad3f59",5.5,0.400501
"cb4e6dd12f7443594f6218ac02ad3f59",6,0.37983
"cb4e6dd12f7443594f6218ac02ad3f59",6.5,0.355793
"cb4e6dd12f7443594f6218ac02ad3f59",7,0.328798
"cb4e6dd12f7443594f6218ac02ad3f59",7.5,0.29939
"cb4e6dd12f7443594f6218ac02ad3f59",8,0.268258
"cb4e6dd12f7443594f6218ac02ad3f59",8.5,0.236214
"cb4e6dd12f7443594f6218ac02ad3f59",9,0.204155
"cb4e6dd12f7443594f6218ac02ad3f59",9.5,0.173001
"cb4e6dd12f7443594f6218ac02ad3f59",10,0.143612
"cd918dec2b3412a349d8c5ea90d36ce1",0,0.379231
"cd918dec2b3412a349d8c5ea90d36ce1",0.5,0.359775
"cd918dec2b3412a349d8c5ea90d36ce1",1,0.343196
"cd918dec2b3412a349d8c5ea90d36ce1",1.5,0.329369
"cd918dec2b3412a349d8c5ea90d36ce1",2,0.318169
"cd918dec2b3412a349d8c5ea90d36ce1",2.5,0.309478
"cd918dec2b3412a349d8c5ea90d36ce1",3,0.303196
"cd918dec2b3412a349d8c5ea90d36ce1",3.5,0.299246
"cd918dec2b3412a349d8c5ea90d36ce1",4,0.297579
"cd918dec2b3412a349d8c5ea90d36ce1",4.5,0.298173
"cd918dec2b3412a349d8c5ea90d36ce1",5,0.301036
"cd918dec2b3412a349d8c5ea90d36ce1",5.5,0.306204
"cd918dec2b3412a349d8c5ea90d36ce1",6,0.313741
"cd918dec2b3412a349d8c5ea90d36ce1",6.5,0.323738
"cd918dec2b3412a349d8c5ea90d36ce1",7,0.336304
"cd918dec2b3412a349d8c5ea90d36ce1",7.5,0.351562
"cd918dec2b3412a349d8c5ea90d36ce1",8,0.369639
"cd918dec2b3412a349d8c5ea90d36ce1",8.5,0.390653
"cd918dec2b3412a349d8c5ea90d36ce1",9,0.414696
"cd918dec2b3412a349d8c5ea90d36ce1",9.5,0.441809
"cd918dec2b3412a349d8c5ea90d36ce1",10,0.471959
"ac75458cbab6ce95f3aedfc67b26f003",0,0.215334
"ac75458cbab6ce95f3aedfc67b26f003",0.5,0.231987
"ac75458cbab6ce95f3aedfc67b26f003",1,0.248451
"ac75458cbab6ce95f3aedfc67b26f003",1.5,0.26457
"ac75458cbab6ce95f3aedfc67b26f003",2,0.280195
"ac75458cbab6ce95f3aedfc67b26f003",2.5,0.295189
"ac75458cbab6ce95f3aedfc67b26f003",3,0.309427
"ac75458cbab6ce95f3aedfc67b26f003",3.5,0.3228
"ac75458cbab6ce95f3aedfc67b26f003",4,0.335208
"ac75458cbab6ce95f3aedfc67b26f003",4.5,0.34657
"ac75458cbab6ce95f3aedfc67b26f003",5,0.356816
"ac75458cbab6ce95f3aedfc67b26f003",5.5,0.365886
"ac75458cbab6ce95f3aedfc67b26f003",6,0.373736
"ac75458cbab6ce95f3aedfc67b26f003",6.5,0.380326
"ac75458cbab6ce95f3aedfc67b26f003",7,0.385628
"ac75458cbab6ce95f3aedfc67b26f003",7.5,0.389621
"ac75458cbab6ce95f3aedfc67b26f003",8,0.392289
"ac75458cbab6ce95f3aedfc67b26f003",8.5,0.393623
"ac75458cbab6ce95f3aedfc67b26f003",9,0.393617
"ac75458cbab6ce95f3aedfc67b26f003",9.5,0.392271
"ac75458cbab6ce95f3aedfc67b26f003",10,0.389591
"5366b537b3d03dacdd6dce40f7fba523",0,0.281979
"5366b537b3d03dacdd6dce40f7fba523",0.5,0.264622
"5366b537b3d03dacdd6dce40f7fba523",1,0.250555
"5366b537b3d03dacdd6dce40f7fba523",1.5,0.239512
"5366b537b3d03dacdd6dce40f7fba523",2,0.231267
"5366b537b3d03dacdd6dce40f7fba523",2.5,0.225642
"5366b537b3d03dacdd6dce40f7fba523",3,0.222512
"5366b537b3d03dacdd6dce40f7fba523",3.5,0.221806
"5366b537b3d03dacdd6dce40f7fba523",4,0.223508
"5366b537b3d03dacdd6dce40f7fba523",4.5,0.227657
"5366b537b3d03dacdd6dce40f7fba523",5,0.234345
"5366b537b3d03dacdd6dce40f7fba523",5.5,0.243722
"5366b537b3d03dacdd6dce40f7fba523",6,0.255984
"5366b537b3d03dacdd6dce40f7fba523",6.5,0.271375
"5366b537b3d03dacdd6dce40f7fba523",7,0.290176
"5366b537b3d03dacdd6dce40f7fba523",7.5,0.312687
"5366b537b3d03dacdd6dce40f7fba523",8,0.3392
"5366b537b3d03dacdd6dce40f7fba523",8.5,0.369966
"5366b537b3d03dacdd6dce40f7fba523",9,0.405134
"5366b537b3d03dacdd6dce40f7fba523",9.5,0.444696
"5366b537b3d03dacdd6dce40f7fba523",10,0.488411
"fe6413f1e2b8b21e955060386ea3d2f3",0,0.375664
"fe6413f1e2b8b21e955060386ea3d2f3",0.5,0.363123
"fe6413f1e2b8b21e955060386ea3d2f3",1,0.35265
"fe6413f1e2b8b21e955060386ea3d2f3",1.5,0.344181
"fe6413f1e2b8b21e955060386ea3d2f3",2,0.337659
"fe6413f1e2b8b21e955060386ea3d2f3",2.5,0.333036
"fe6413f1e2b8b21e955060386ea3d2f3",3,0.330273
"fe6413f1e2b8b21e955060386ea3d2f3",3.5,0.32935
"fe6413f1e2b8b21e955060386ea3d2f3",4,0.330259
"fe6413f1e2b8b21e955060386ea3d2f3",4.5,0.333007
"fe6413f1e2b8b21e955060386ea3d2f3",5,0.337616
"fe6413f1e2b8b21e955060386ea3d2f3",5.5,0.344123
"fe6413f1e2b8b21e955060386ea3d2f3",6,0.352576
"fe6413f1e2b8b21e955060386ea3d2f3",6.5,0.363033
"fe6413f1e2b8b21e955060386ea3d2f3",7,0.375558
"fe6413f1e2b8b21e955060386ea3d2f3",7.5,0.390215
"fe6413f1e2b8b21e955060386ea3d2f3",8,0.407065
"fe6413f1e2b8b21e955060386ea3d2f3",8.5,0.426153
"fe6413f1e2b8b21e955060386ea3d2f3",9,0.447502
"fe6413f1e2b8b21e955060386ea3d2f3",9.5,0.471102
"fe6413f1e2b8b21e955060386ea3d2f3",10,0.496896
"e9fc75c9481c895152f3eda959f18adb",0,0.405837
"e9fc75c9481c895152f3eda959f18adb",0.5,0.394239
"e9fc75c9481c895152f3eda959f18adb",1,0.384556
"e9fc75c9481c895152f3eda959f18adb",1.5,0.376745
"e9fc75c9481c895152f3eda959f18adb",2,0.37077
"e9fc75c9481c895152f3eda959f18adb",2.5,0.366597
"e9fc75c9481c895152f3eda959f18adb",3,0.364204
"e9fc75c9481c895152f3eda959f18adb",3.5,0.363575
"e9fc75c9481c895152f3eda959f18adb",4,0.364706
"e9fc75c9481c895152f3eda959f18adb",4.5,0.367605
"e9fc75c9481c895152f3eda959f18adb",5,0.372289
"e9fc75c9481c895152f3eda959f18adb",5.5,0.378784
"e9fc75c9481c895152f3eda959f18adb",6,0.387125
"e9fc75c9481c895152f3eda959f18adb",6.5,0.397351
"e9fc75c9481c895152f3eda959f18adb",7,0.409502
"e9fc75c9481c895152f3eda959f18adb",7.5,0.423618
"e9fc75c9481c895152f3eda959f18adb",8,0.43973
"e9fc75c9481c895152f3eda959f18adb",8.5,0.457854
"e9fc75c9481c895152f3eda959f18adb",9,0.477983
"e9fc75c9481c895152f3eda959f18adb",9.5,0.500083
"e9fc75c9481c895152f3eda959f18adb",10,0.524078
"412bfdf0b2ed931d88862ff52ed39306",0,0.370864
"412bfdf0b2ed931d88862ff52ed39306",0.5,0.353504
"412bfdf0b2ed931d88862ff52ed39306",1,0.33937
"412bfdf0b2ed931d88862ff52ed39306",1.5,0.328321
"412bfdf0b2ed931d88862ff52ed39306",2,0.320228
"412bfdf0b2ed931d88862ff52ed39306",2.5,0.314988
"412bfdf0b2ed931d88862ff52ed39306",3,0.31253
"412bfdf0b2ed931d88862ff52ed39306",3.5,0.31282
"412bfdf0b2ed931d88862ff52ed39306",4,0.315862
"412bfdf0b2ed931d88862ff52ed39306",4.5,0.321699
"412bfdf0b2ed931d88862ff52ed39306",5,0.330407
"412bfdf0b2ed931d88862ff52ed39306",5.5,0.342098
"412bfdf0b2ed931d88862ff52ed39306",6,0.356902
"412bfdf0b2ed931d88862ff52ed39306",6.5,0.374963
"412bfdf0b2ed931d88862ff52ed39306",7,0.396419
"412bfdf0b2ed931d88862ff52ed39306",7.5,0.421379
"412bfdf0b2ed931d88862ff52ed39306",8,0.449891
"412bfdf0b2ed931d88862ff52ed39306",8.5,0.48191
"412bfdf0b2ed931d88862ff52ed39306",9,0.517258
"412bfdf0b2ed931d88862ff52ed39306",9.5,0.555586
"412bfdf0b2ed931d88862ff52ed39306",10,0.596348
"4d805abd8790a38c0dd2ff8751ef930b",0,0.327688
"4d805abd8790a38c0dd2ff8751ef930b",0.5,0.31865
"4d805abd8790a38c0dd2ff8751ef930b",1,0.311165
"4d805abd8790a38c0dd2ff8751ef930b",1.5,0.30518
"4d805abd8790a38c0dd2ff8751ef930b",2,0.300651
"4d805abd8790a38c0dd2ff8751ef930b",2.5,0.297544
"4d805abd8790a38c0dd2ff8751ef930b",3,0.295834
"4d805abd8790a38c0dd2ff8751ef930b",3.5,0.295508
"4d805abd8790a38c0dd2ff8751ef930b",4,0.296562
"4d805abd8790a38c0dd2ff8751ef930b",4.5,0.299006
"4d805abd8790a38c0dd2ff8751ef930b",5,0.302859
"4d805abd8790a38c0dd2ff8751ef930b",5.5,0.30815
"4d805abd8790a38c0dd2ff8751ef930b",6,0.31492
"4d805abd8790a38c0dd2ff8751ef930b",6.5,0.323217
"4d805abd8790a38c0dd2ff8751ef930b",7,0.333096
"4d805abd8790a38c0dd2ff8751ef930b",7.5,0.344617
"4d805abd8790a38c0dd2ff8751ef930b",8,0.357844
"4d805abd8790a38c0dd2ff8751ef930b",8.5,0.372838
"4d805abd8790a38c0dd2ff8751ef930b",9,0.389652
"4d805abd8790a38c0dd2ff8751ef930b",9.5,0.408331
"4d805abd8790a38c0dd2ff8751ef930b",10,0.428898
"1fd7bf523afe46a8bf9be68b2f834e89",0,0.189224
"1fd7bf523afe46a8bf9be68b2f834e89",0.5,0.192271
"1fd7bf523afe46a8bf9be68b2f834e89",1,0.196681
"1fd7bf523afe46a8bf9be68b2f834e89",1.5,0.202521
"1fd7bf523afe46a8bf9be68b2f834e89",2,0.209877
"1fd7bf523afe46a8bf9be68b2f834e89",2.5,0.218857
"1fd7bf523afe46a8bf9be68b2f834e89",3,0.229588
"1fd7bf523afe46a8bf9be68b2f834e89",3.5,0.242212
"1fd7bf523afe46a8bf9be68b2f834e89",4,0.256887
"1fd7bf523afe46a8bf9be68b2f834e89",4.5,0.273783
"1fd7bf523afe46a8bf9be68b2f834e89",5,0.293069
"1fd7bf523afe46a8bf9be68b2f834e89",5.5,0.314909
"1fd7bf523afe46a8bf9be68b2f834e89",6,0.339447
"1fd7bf523afe46a8bf9be68b2f834e89",6.5,0.366789
"1fd7bf523afe46a8bf9be68b2f834e89",7,0.396981
"1fd7bf523afe46a8bf9be68b2f834e89",7.5,0.429991
